"","V1","V2","V3"
"2",0,0.995264060240743,1
"3",0,0.92813391321201,1
"4",0,0.771661249317633,1
"5",0,0.28284588876203,1
"6",0,0.886513893582805,1
"8",0,0.993872832696473,1
"9",0,0.79022192974633,1
"10",0,0.300218331658142,1
"11",0,0.991386915864359,1
"12",0,0.059791371175842,1
"13",0,0.818901177366878,1
"14",0,0.996569877775126,1
"15",0,0.962759442818941,1
"16",0,0.691204632967385,1
"18",0,0.987465010908119,1
"19",0,0.972265582809197,1
"20",0,0.974458485443586,1
"22",0,0.963585582111077,1
"24",0,0.522344283407888,1
"25",0,0.98243987329457,1
"26",0,0.986482649077754,1
"27",0,0.842121079731551,1
"28",0,0.974567586544432,1
"29",0,0.929333599805256,1
"30",0,0.308629267069233,1
"31",0,0.933187243083422,1
"32",0,0.946825130981418,1
"36",0,0.179574370600289,1
"38",0,0.315284681008891,1
"40",0,0.975663725062335,1
"41",0,0.56082686484919,1
"42",0,0.969008751315116,1
"44",0,0.994537747220226,1
"46",0,0.996491337070273,1
"47",0,0.0906074573901034,1
"48",0,0.978344258232612,1
"49",0,0.964774014376903,1
"50",0,0.998387379450333,1
"52",0,0.988171863153835,1
"53",0,0.210306545286693,1
"54",0,0.965839479742604,1
"55",0,0.983452023255724,1
"56",0,0.984878023455211,1
"57",0,0.983418007385022,1
"58",0,0.63706279553493,1
"59",0,0.995626334666796,1
"60",0,0.987244835962877,1
"61",0,0.943656684879594,1
"62",0,0.793406851423317,1
"63",0,0.960269118488211,1
"64",0,0.995979737226943,1
"65",0,0.682979028919443,1
"66",0,0.834009841457731,1
"67",0,0.179875822658257,1
"70",0,0.860579807555494,1
"72",0,0.756770520715595,1
"73",0,0.49560941306757,1
"75",0,0.993967235396691,1
"76",0,0.963770538246997,1
"79",0,0.982963380911615,1
"80",0,0.304177262272369,1
"82",0,0.799208232522665,1
"83",0,0.461561469924738,1
"84",0,0.982643018268861,1
"85",0,0.958842274882349,1
"86",0,0.999994948319615,1
"87",0,0.948320717669838,1
"88",0,0.970860186020036,1
"89",0,0.93482209238258,1
"90",0,0.968339646583091,1
"91",0,0.945473299924176,1
"92",0,0.968736960179145,1
"94",0,0.995781931240097,1
"95",0,0.996813003805428,1
"96",0,0.996225129919701,1
"97",0,0.998268537111783,1
"98",0,0.969769704311425,1
"99",0,0.946449584818389,1
"100",0,0.968061045637837,1
"101",0,0.965448022383008,1
"102",0,0.994918743373231,1
"105",0,0.996397114280874,1
"106",0,0.992626845775858,1
"109",0,0.959164996420619,1
"110",0,0.962976537384473,1
"111",0,0.992458856760567,1
"112",0,0.991141121847845,1
"113",0,0.960829792694961,1
"114",0,0.684211521005035,1
"116",0,0.739011092183971,1
"117",0,0.994011287984719,1
"118",0,0.872803663196116,1
"119",0,0.974451856289211,1
"120",0,0.907810386010447,1
"122",0,0.941097289224541,1
"123",0,0.829953510851129,1
"124",0,0.978089449746022,1
"125",0,0.931275696601942,1
"126",0,0.95293127834276,1
"128",0,0.987711275141282,1
"129",0,0.997449423631585,1
"130",0,0.990520454126663,1
"133",0,0.982962845888745,1
"134",0,0.99813858193368,1
"135",0,0.992889621513321,1
"137",0,0.993275154219987,1
"138",0,0.915326499629483,1
"139",0,0.989874168104579,1
"140",0,0.995762519357792,1
"141",0,0.990461021593449,1
"142",0,0.909009521087329,1
"143",0,0.98456230623531,1
"144",0,0.987886673840298,1
"145",0,0.989779775501794,1
"146",0,0.989514718882508,1
"147",0,0.9948446950493,1
"148",0,0.997211866812236,1
"149",0,0.99710683506758,1
"150",0,0.999672471912469,1
"151",0,0.911807903789898,1
"152",0,0.903467118091152,1
"153",0,0.987841701566872,1
"154",0,0.968948279053392,1
"155",0,0.218782313847126,1
"156",0,0.989176186957965,1
"157",0,0.995705214749069,1
"158",0,0.98224486656962,1
"160",0,0.46422319374808,1
"161",0,0.950976038707347,1
"163",0,0.162359899904541,1
"165",0,0.996327253641015,1
"166",0,0.994516230951842,1
"167",0,0.959641321811782,1
"168",0,0.102470360304966,1
"169",0,0.992835251038124,1
"172",0,0.969334213926176,1
"173",0,0.8297731647624,1
"174",0,0.983794650192676,1
"175",0,0.995339042445633,1
"176",0,0.990136135772221,1
"177",0,0.986668035890741,1
"178",0,0.575226658809185,1
"181",0,0.988357463082789,1
"182",0,0.887602975024767,1
"183",0,0.996298651270755,1
"184",0,0.965623096520181,1
"185",0,0.585214952216202,1
"186",0,0.95126557633903,1
"187",0,0.642518499631876,1
"188",0,0.957682085851537,1
"189",0,0.960670569543195,1
"191",0,0.974553885080483,1
"192",0,0.995548781279701,1
"193",0,0.984907601838532,1
"194",0,0.991405954435275,1
"195",0,0.999320266917102,1
"196",0,0.96708350709294,1
"197",0,0.983883627182966,1
"198",0,0.101228621673199,1
"199",0,0.961040357932565,1
"200",0,0.78631941168293,1
"201",0,0.989065246044548,1
"202",0,0.97703211790478,1
"203",0,0.955371043219153,1
"204",0,0.954708128650454,1
"206",0,0.414582201690909,1
"207",0,0.789141311941811,1
"208",0,0.369006717737189,1
"210",0,0.997573989675154,1
"211",0,0.987741883369882,1
"212",0,0.947814834644107,1
"214",0,0.264519395535221,1
"215",0,0.929030905137683,1
"216",0,0.694974095043146,1
"217",0,0.131023077454838,1
"218",0,0.936710506548201,1
"219",0,0.975501595791503,1
"220",0,0.981889097608285,1
"221",0,0.213349544341032,1
"222",0,0.767937823681748,1
"224",0,0.951042853533582,1
"225",0,0.786770953474229,1
"227",0,0.990587810546324,1
"229",0,0.983958875156266,1
"230",0,0.89996611680449,1
"231",0,0.996239241195366,1
"232",0,0.995911740003447,1
"233",0,0.844777333344762,1
"234",0,0.960670281283619,1
"235",0,0.651578441428443,1
"236",0,0.979515373241535,1
"237",0,0.0715243551657613,1
"238",0,0.977968763297448,1
"239",0,0.963952113060091,1
"240",0,0.989002596337908,1
"243",0,0.992833765215142,1
"244",0,0.996706547953149,1
"245",0,0.968215781099676,1
"247",0,0.985470068313939,1
"249",0,0.152776372342758,1
"251",0,0.988776742070349,1
"254",0,0.917639445440246,1
"255",0,0.986040483285767,1
"258",0,0.994098173211679,1
"259",0,0.958489432171683,1
"260",0,0.860097141128926,1
"261",0,0.992288405626895,1
"263",0,0.957433375133454,1
"264",0,0.969987567146202,1
"265",0,0.998242535258445,1
"266",0,0.930196157067911,1
"267",0,0.997058460250895,1
"268",0,0.713769860872085,1
"269",0,0.917090568119094,1
"270",0,0.988908703593767,1
"271",0,0.977827581295441,1
"272",0,0.991849466173493,1
"273",0,0.996156786247561,1
"274",0,0.916747517674361,1
"275",0,0.993701997935012,1
"276",0,0.891457710308197,1
"278",0,0.987021656935087,1
"280",0,0.957727292523016,1
"282",0,0.788119909924871,1
"284",0,0.981590961216487,1
"285",0,0.937469709465421,1
"286",0,0.936455340619849,1
"287",0,0.965323513987708,1
"288",0,0.985918721902291,1
"289",0,0.982352527847164,1
"290",0,0.951272605526224,1
"291",0,0.941279501941735,1
"292",0,0.998377198274013,1
"294",0,0.977638424620223,1
"295",0,0.623808333299733,1
"297",0,0.99762684872504,1
"298",0,0.88356893979527,1
"299",0,0.173414396317113,1
"300",0,0.960221353991066,1
"302",0,0.880481860455994,1
"303",0,0.994947473992697,1
"305",0,0.999995692178511,1
"306",0,0.789607538297925,1
"307",0,0.598301393730231,1
"308",0,0.197726106015106,1
