"","V1","1","2","3","4","5","6","7"
"304",0,0.572774068704928,0.804702511403296,0.91674506246319,0.956563623723429,0.977277381904872,0.982065263093274,1
"171",0,0.634398751493571,0.842095734269871,0.934433653555411,0.9661050369505,0.982352668489612,0.986086361804792,1
"81",0,0.668381190823289,0.861002664351225,0.943032302405119,0.970680490238829,0.984769443762996,0.987998060564229,1
"293",0,0.520605343203036,0.769455355001122,0.899185912254388,0.946916248811278,0.972096404400556,0.977951339167458,1
"357",0,0.314577949981695,0.585153938852728,0.790334148088499,0.882888124332218,0.936399952364189,0.94935474942795,1
"209",0,0.546326121396851,0.787280097339362,0.908177385515717,0.95187853821591,0.974767566159606,0.980073507433133,1
"132",0,0.263255176285573,0.523396037447846,0.745854924949788,0.854427064918551,0.919761693103422,0.935873473720835,1
"301",0,0.717459772261533,0.886418270102572,0.954245881540851,0.976586890644052,0.987873089980368,0.990450167192067,1
"104",0,0.260125960211596,0.51935441039642,0.7427726430149,0.852400972097968,0.918558256479521,0.934894580952325,1
"394",0,0.347546277621159,0.62079593683811,0.813952689300004,0.897433652383148,0.944715380826465,0.956055881948339,1
"318",0,0.71499307353788,0.885190606841825,0.953713059838682,0.976307777797245,0.987726831522397,0.990334685871342,1
"93",0,0.409576295779857,0.68071358844549,0.850690419437327,0.919320809864441,0.956996331197787,0.965908556718386,1
"356",0,0.677561456945945,0.865920248419401,0.945232363151564,0.971844672519796,0.985382623911928,0.98848277723883,1
"127",0,0.702243976876717,0.878763942375073,0.950909346777886,0.974836571460197,0.986955235238727,0.989725336120885,1
"136",0,0.608142240150201,0.826680304563552,0.92725399355135,0.962253369466519,0.980309677195849,0.9844687778327,1
"353",0,0.516641733253355,0.766626912618274,0.897737544494709,0.946112514279307,0.971662510193544,0.977606390489511,1
"43",0,0.63866610643012,0.844532914633392,0.935554709797282,0.966703870122174,0.982669598811685,0.986337170930131,1
"277",0,0.311751038722059,0.581960002167662,0.788147989466694,0.881522345249523,0.935612725771779,0.948719092829043,1
"228",0,0.600993524022048,0.822353807306254,0.92521094012221,0.961152083487563,0.979724096927904,0.984004868950708,1
"35",0,0.679765926086596,0.867089545401491,0.945753317368273,0.972119954715277,0.985527513059137,0.988597292895014,1
"34",0,0.626382193120727,0.837466573858041,0.93229384614234,0.964960089900561,0.981746184762782,0.985606313358152,1
"107",0,0.768946736664639,0.910938136603016,0.964706226625612,0.982035769324363,0.990720316120424,0.992696805349246,1
"281",0,0.567655847829482,0.801399409447679,0.915137112722479,0.955687539594514,0.976808952334377,0.981693687387812,1
"170",0,0.565920324997227,0.800272046820619,0.914586573740145,0.955387242760944,0.97664829372085,0.981566229730081,1
"257",0,0.683924309468588,0.8692832057153,0.946728413743481,0.972634818367265,0.985798395103728,0.988811370070578,1
"71",0,0.739581439552242,0.897206556803416,0.95889050780331,0.979013497020846,0.989142964424455,0.991452516857283,1
"78",0,0.357815595630153,0.631326697963361,0.820668895074547,0.901500928842122,0.947018388357238,0.957907523683449,1
"321",0,0.00834513603057385,0.0252113608418543,0.0646487932097421,0.121444194568576,0.21257639559316,0.255791933123686,1
"39",0,0.116247204498395,0.287883003064751,0.519311699415285,0.683610294230052,0.808419490944767,0.843074159287394,1
"322",0,0.0178639379643987,0.0529413919201434,0.129972471149203,0.230041990739237,0.368486680718,0.426240678986984,1
"162",0,0.317118342073376,0.588004886381839,0.792275594015233,0.884098228551906,0.937096519666198,0.949917020463074,1
"21",0,0.65078718597139,0.851355405481284,0.938672874556338,0.968365854095042,0.983548212322085,0.987032300250581,1
"103",0,0.677709837572409,0.865999092137001,0.945267516378379,0.97186325279767,0.985392404502783,0.988490507723628,1
"242",0,0.253624719423526,0.51084766843046,0.736211692705216,0.848064274412986,0.915973753871957,0.932790569169577,1
"371",0,0.543659892492461,0.785473895646987,0.907276818923758,0.951383634344852,0.974501758107337,0.979862439462324,1
"252",0,0.101019851476446,0.256703446055813,0.479960670412695,0.64860838047094,0.782838897835489,0.821096789870154,1
"317",0,0.500786012358729,0.755084123473273,0.891764017737735,0.942784654051038,0.969862246666473,0.97617447890698,1
"179",0,0.399205288182817,0.671282824961899,0.845138077217668,0.916068810078026,0.955188925410394,0.964461813995289,1
"262",0,0.542597673181961,0.784751691410474,0.906916071659915,0.951185255560629,0.974395173869009,0.97977779821046,1
"115",0,0.723413368668788,0.889360651452208,0.955519332544565,0.97725335792668,0.988222163829318,0.990725756136504,1
"372",0,0.685810008368803,0.87027281609169,0.947167348307411,0.972866413260622,0.985920197721814,0.988907622138196,1
