"","V1","V2","V3"
"2",0,0.998369621203822,1
"3",0,0.978686922471964,1
"4",0,0.938182626572749,1
"5",0,0.192386575083502,1
"6",0,0.950018091930677,1
"8",0,0.999673522516415,1
"9",0,0.930281439123011,1
"10",0,0.932525982890678,1
"11",0,0.999739101127012,1
"12",0,0.0288217353621061,1
"13",0,0.972163830002138,1
"14",0,0.999880759668236,1
"15",0,0.999430236851424,1
"16",0,0.78426170784711,1
"18",0,0.999907751358449,1
"19",0,0.985941416829009,1
"20",0,0.996920844326204,1
"22",0,0.998055913970046,1
"24",0,0.128707359700544,1
"25",0,0.999178786723117,1
"26",0,0.999932397311264,1
"27",0,0.917545860289886,1
"28",0,0.99716288609281,1
"29",0,0.987807647384604,1
"30",0,0.268267013778574,1
"31",0,0.9754648010898,1
"32",0,0.994656850481258,1
"36",0,0.0868031968866941,1
"38",0,0.146564979823596,1
"40",0,0.99998912161001,1
"41",0,0.289762356597899,1
"42",0,0.998332676542508,1
"44",0,0.999827935984026,1
"46",0,0.999873818021026,1
"47",0,0.0504264664227215,1
"48",0,0.994339461057334,1
"49",0,0.997598361646256,1
"50",0,0.999983688042368,1
"52",0,0.999581246843774,1
"53",0,0.070757471896036,1
"54",0,0.998176915799417,1
"55",0,0.997498874355192,1
"56",0,0.992877873303422,1
"57",0,0.997689754423222,1
"58",0,0.995855417727839,1
"59",0,0.999973885775168,1
"60",0,0.999618976420426,1
"61",0,0.997218253736878,1
"62",0,0.99634331323621,1
"63",0,0.994202208461139,1
"64",0,0.999804836587888,1
"65",0,0.993861977609537,1
"66",0,0.985044929568357,1
"67",0,0.0484697051387359,1
"70",0,0.969976459927791,1
"72",0,0.974863427461594,1
"73",0,0.429792309802984,1
"75",0,0.999983320893517,1
"76",0,0.998567454537857,1
"79",0,0.997572759194176,1
"80",0,0.110066230459054,1
"82",0,0.941112050097986,1
"83",0,0.0680299742417822,1
"84",0,0.999626269051932,1
"85",0,0.997595965900595,1
"86",0,0.999999997711455,1
"87",0,0.993092047958993,1
"88",0,0.998490454208151,1
"89",0,0.988986709735425,1
"90",0,0.998964775603474,1
"91",0,0.979213531526268,1
"92",0,0.998949871831906,1
"94",0,0.999956080982079,1
"95",0,0.999973053374068,1
"96",0,0.999977829828055,1
"97",0,0.99999755809463,1
"98",0,0.998262033579403,1
"99",0,0.982357239115961,1
"100",0,0.99797493846899,1
"101",0,0.999508791346172,1
"102",0,0.999922965779599,1
"105",0,0.999832858825779,1
"106",0,0.999940130173877,1
"109",0,0.994927806486968,1
"110",0,0.999522699705355,1
"111",0,0.999811380134887,1
"112",0,0.999868156679952,1
"113",0,0.997990645877147,1
"114",0,0.421965276393553,1
"116",0,0.130630431381321,1
"117",0,0.999133303315145,1
"118",0,0.993384955141858,1
"119",0,0.992646057061578,1
"120",0,0.983255540026142,1
"122",0,0.977990312699573,1
"123",0,0.935978441776328,1
"124",0,0.999655940681615,1
"125",0,0.997380526893446,1
"126",0,0.997919807595199,1
"128",0,0.999008434145358,1
"129",0,0.999938461880026,1
"130",0,0.999932399374164,1
"133",0,0.999872721974302,1
"134",0,0.999975615096715,1
"135",0,0.999957473029341,1
"137",0,0.999156110221995,1
"138",0,0.988760591202268,1
