"","V1","V2","V3"
"304",0,0.995941618597172,1
"171",0,0.999371748513462,1
"81",0,0.999591865830922,1
"293",0,0.996785510170683,1
"357",0,0.324639390486622,1
"209",0,0.991828905975231,1
"132",0,0.99617078098245,1
"301",0,0.999977238847433,1
"104",0,0.669146896848379,1
"394",0,0.999848750526391,1
"318",0,0.998845398286541,1
"93",0,0.597876112374114,1
"356",0,0.999912259036446,1
"127",0,0.9847904096377,1
"136",0,0.9922842047026,1
"353",0,0.989440113724844,1
"43",0,0.998883847525183,1
"277",0,0.999786518717379,1
"228",0,0.998924410609794,1
"35",0,0.999933949870733,1
"34",0,0.830387887490072,1
"107",0,0.989639756688181,1
"281",0,0.882233502866166,1
"170",0,0.996704736441537,1
"257",0,0.999981421588504,1
"71",0,0.999969639478709,1
"78",0,0.957948024431943,1
"321",0,0.876738222373089,1
"39",0,0.997367890440195,1
"322",0,0.463957242101731,1
"162",0,0.998819658385668,1
"21",0,0.998865663516162,1
"103",0,0.948581104705328,1
"242",0,0.998205904929061,1
"371",0,0.999865186292921,1
"252",0,0.998203696095698,1
"317",0,0.994667630269883,1
"179",0,0.902006038645328,1
"262",0,0.981044047254842,1
"115",0,0.998649070884991,1
"372",0,0.99972967294217,1
