"","V1","V2","V3"
"295",0,0.957005225809544,1
"228",0,0.978082259633215,1
"64",0,0.995004823345438,1
"127",0,0.893886466773826,1
"291",0,0.93465802395427,1
"55",0,0.992693767880441,1
"155",0,0.456528259920989,1
"304",0,0.93735450290428,1
"215",0,0.979390309384956,1
"78",0,0.980340479909868,1
"379",0,0.924404680337845,1
"313",0,0.883012048120011,1
"167",0,0.938653697453968,1
"6",0,0.651643133612185,1
"274",0,0.987634479293456,1
"332",0,0.563581381330442,1
"37",0,0.99489083437363,1
"283",0,0.967324831805745,1
"275",0,0.997793526880941,1
"22",0,0.965166524687903,1
"256",0,0.999984222163538,1
"79",0,0.996696628076191,1
"20",0,0.437390591189682,1
"260",0,0.861350691110967,1
"69",0,0.511589542640118,1
"42",0,0.943438711425362,1
"133",0,0.989082637504785,1
"343",0,0.738330106487127,1
"368",0,0.713522669340258,1
"327",0,0.998729821596206,1
"52",0,0.998539545296742,1
"398",0,0.998950790324067,1
"188",0,0.970751699243968,1
"237",0,0.369914757590705,1
"336",0,0.999671257501908,1
"47",0,0.106203732299185,1
"202",0,0.963184172601462,1
"90",0,0.995561890458409,1
"179",0,0.958638060793327,1
"206",0,0.673145669908508,1
"198",0,0.115943317252804,1
