"","V1","V2","V3"
"223",0,0.77745706558922,1
"384",0,0.803166031986783,1
"165",0,0.985884216952051,1
"358",0,0.693126535007239,1
"313",0,0.820204126169198,1
"238",0,0.8295785944108,1
"205",0,0.524554257264712,1
"153",0,0.947799962135842,1
"328",0,0.761935485974569,1
"369",0,0.809919484103338,1
"138",0,0.65228429953812,1
"352",0,0.615230006801959,1
"200",0,0.671139872003895,1
"306",0,0.905610620863044,1
"13",0,0.890152168113716,1
"258",0,0.903472170794956,1
"21",0,0.931945382231583,1
"303",0,0.877666432659088,1
"255",0,0.959571659017555,1
"170",0,0.704464928405485,1
"241",0,0.636732969398009,1
"273",0,0.985455162653238,1
"323",0,0.587769393489603,1
"230",0,0.776189860895333,1
"77",0,0.98200662131416,1
"402",0,0.800510737261254,1
"62",0,0.565778474343532,1
"99",0,0.73744590244161,1
"34",0,0.681974775057356,1
"114",0,0.731126543310156,1
"274",0,0.909051476305163,1
"174",0,0.956850895471271,1
"130",0,0.960043657941477,1
"69",0,0.68495559521421,1
"164",0,0.960920812909585,1
"396",0,0.917965936264996,1
"161",0,0.904604437857848,1
"25",0,0.726551790836092,1
"72",0,0.649758043076391,1
"30",0,0.609262481344154,1
"57",0,0.951704382345362,1
