"","V1","V2","V3"
"181",0,0.997872826420856,1
"3",0,0.714291911578105,1
"371",0,0.990530482611081,1
"49",0,0.956116995737474,1
"159",0,0.983660868230954,1
"328",0,0.49521580876695,1
"85",0,0.84460508734515,1
"63",0,0.793199182564764,1
"172",0,0.974851173077893,1
"21",0,0.992720614999232,1
"281",0,0.855136027236309,1
"144",0,0.998343720934061,1
"39",0,0.997237818384784,1
"251",0,0.961061232392365,1
"158",0,0.997799924579796,1
"154",0,0.765903842400366,1
"36",0,0.951263398864207,1
"397",0,0.998461754763861,1
"374",0,0.96216495047846,1
"65",0,0.383092947049728,1
"340",0,0.799149783872304,1
"190",0,0.912368323043378,1
"404",0,0.999785109196177,1
"54",0,0.947735224241781,1
"25",0,0.979502649062485,1
"347",0,0.989748152055169,1
"17",0,0.992636482034905,1
"66",0,0.347487441817873,1
"229",0,0.974306813836646,1
"82",0,0.477142173235701,1
"257",0,0.999851910113988,1
"33",0,0.738178925281484,1
"358",0,0.435890205371361,1
"342",0,0.979337141651131,1
"189",0,0.909038446027156,1
"392",0,0.843680447667746,1
"134",0,0.999873643434446,1
"315",0,0.984554157788725,1
"334",0,0.999434499325982,1
"316",0,0.186767912601171,1
"369",0,0.82134670248808,1
