"","V1","V2","V3"
"164",0,0.99782150939434,1
"387",0,0.999991431178237,1
"108",0,0.945470608062149,1
"51",0,0.930791079635389,1
"246",0,0.98882401380272,1
"159",0,0.993090938929172,1
"404",0,0.999679717298356,1
"374",0,0.986837121117789,1
"330",0,0.999791904119905,1
"399",0,0.998557889590667,1
"33",0,0.994520210919428,1
"1",0,0.999650223114329,1
"368",0,0.310013850182813,1
"17",0,0.994013646348783,1
"45",0,0.986736476025801,1
"223",0,0.915355986446647,1
"253",0,0.99158823161553,1
"7",0,0.999001117585045,1
"339",0,0.987778824715841,1
"74",0,0.927109909788537,1
"131",0,0.994182437514608,1
"241",0,0.947200360555947,1
"37",0,0.999608170060481,1
"69",0,0.28916844773545,1
"256",0,0.999995483061262,1
"121",0,0.997648677249779,1
"296",0,0.996875733654502,1
"359",0,0.950489069616331,1
"279",0,0.997050375598213,1
"23",0,0.985691767973514,1
"248",0,0.920574895717423,1
"205",0,0.0118396458380061,1
"180",0,0.991687983887337,1
"226",0,0.973886548971337,1
"213",0,0.999822508906432,1
"283",0,0.980416635742323,1
"250",0,0.993784444807674,1
"77",0,0.999921165350789,1
"68",0,0.950530981492288,1
"190",0,0.991436282447121,1
"315",0,0.213717284998553,1
