"","V1","V2","V3"
"164",0,0.999818470470597,1
"387",0,0.999974669525238,1
"108",0,0.849528896916911,1
"51",0,0.285307609554461,1
"246",0,0.959776565813357,1
"159",0,0.962292173785892,1
"404",0,0.999991123551119,1
"374",0,0.905444311043203,1
"330",0,0.999982613179478,1
"399",0,0.980133000426584,1
"33",0,0.833439555697399,1
"1",0,0.999977588063967,1
"368",0,0.999638642903197,1
"17",0,0.995669505535365,1
"45",0,0.991672254874963,1
"223",0,0.975566500732684,1
"253",0,0.961048712574586,1
"7",0,0.910999129106961,1
"339",0,0.958264238853834,1
"74",0,0.96779514805983,1
"131",0,0.998851766914173,1
"241",0,0.509420688046268,1
"37",0,0.998823111217105,1
"69",0,0.0844566504343163,1
"256",0,0.999975465390459,1
"121",0,0.993645823434087,1
"296",0,0.976711243412404,1
"359",0,0.958936401797045,1
"279",0,0.998560119512844,1
"23",0,0.675912472456645,1
"248",0,0.99239766766795,1
"205",0,0.0102571763339707,1
"180",0,0.961750432063202,1
"226",0,0.976314460015253,1
"213",0,0.999837016527457,1
"283",0,0.989976010369315,1
"250",0,0.994317294821036,1
"77",0,0.999464971940092,1
"68",0,0.168093487499904,1
"190",0,0.99461621883649,1
"315",0,0.996083076542301,1
